uniprotkb:P73263	uniprotkb:P73728	intact:EBI-862065|intact:EBI-1610526	intact:EBI-862771|intact:EBI-1616219	psi-mi:thio2_syny3(display_long)|uniprotkb:slr1139(locus name)	psi-mi:prx5_syny3(display_long)|uniprotkb:Thioredoxin peroxidase(gene name synonym)|uniprotkb:sll1621(locus name)	psi-mi:"MI:0096"(pull down)	Perez-Perez et al. (2006)	pubmed:16526092|imex:IM-11836	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-933215|imex:IM-11836-3	intact-miscore:0.74	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	go:"GO:0015035"(protein disulfide oxidoreductase activity)|go:"GO:0045454"(cell redox homeostasis)|go:"GO:0006662"(glycerol ether metabolic process)|interpro:IPR005746(Thioredoxin)|interpro:IPR017937|interpro:IPR013766(Thioredoxin domain)|go:"GO:0004791"(thioredoxin-disulfide reductase activity)|go:"GO:0005829"(cytosol)|go:"GO:0016671"(oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor)|go:"GO:0034599"(cellular response to oxidative stress)|go:"GO:0047134"(protein-disulfide reductase activity)|interpro:IPR036249	interpro:IPR013740(Redoxin)|go:"GO:0004601"(peroxidase activity)|go:"GO:0051920"(peroxiredoxin activity)|go:"GO:0005623"(cell)|go:"GO:0045454"(cell redox homeostasis)|interpro:IPR013766(Thioredoxin domain)|go:"GO:0042802"(identical protein binding)|interpro:IPR037944|interpro:IPR036249	imex:IM-1433(imex secondary)	-	-	dataset:Cyanobacteria - Interaction dataset based on Cyanobacteria proteins and related species|full coverage:Only protein-protein interactions|curation depth:imex curation	taxid:-1(in vitro)|taxid:-1(In vitro)	-	2006/05/02	2014/10/16	rogid:pmtLxqM4rUESw7gi6taUEFhiyB01111708	rogid:iyXe33wREcbau9o/0FC00DAarb01111708	intact-crc:7BD9ED9DC3384788|rigid:C7C3/cZ0J+ivlS0Qfc9TXt+b9Co	false	his tag:?-?	-	-	-	psi-mi:"MI:0032"(de novo protein sequencing by mass spectrometry)	psi-mi:"MI:0032"(de novo protein sequencing by mass spectrometry)
uniprotkb:P73263	uniprotkb:P74643	intact:EBI-862065|intact:EBI-1610526	intact:EBI-862197|intact:EBI-1621416	psi-mi:thio2_syny3(display_long)|uniprotkb:slr1139(locus name)	psi-mi:p74643_syny3(display_long)|uniprotkb:pgm(gene name)|psi-mi:pgm(display_short)	psi-mi:"MI:0096"(pull down)	Perez-Perez et al. (2006)	pubmed:16526092|imex:IM-11836	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-933215|imex:IM-11836-3	intact-miscore:0.35	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	go:"GO:0015035"(protein disulfide oxidoreductase activity)|go:"GO:0045454"(cell redox homeostasis)|go:"GO:0006662"(glycerol ether metabolic process)|interpro:IPR005746(Thioredoxin)|interpro:IPR017937|interpro:IPR013766(Thioredoxin domain)|go:"GO:0004791"(thioredoxin-disulfide reductase activity)|go:"GO:0005829"(cytosol)|go:"GO:0016671"(oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor)|go:"GO:0034599"(cellular response to oxidative stress)|go:"GO:0047134"(protein-disulfide reductase activity)|interpro:IPR036249	go:"GO:0000287"(magnesium ion binding)|go:"GO:0004614"(phosphoglucomutase activity)|interpro:IPR005844(Alpha-D-phosphohexomutase, alpha/beta/alpha domain I)|interpro:IPR016055(Alpha-D-phosphohexomutase, alpha/beta/alpha I, II and III)|interpro:IPR005845(Alpha-D-phosphohexomutase, alpha/beta/alpha domain II)|interpro:IPR005846(Alpha-D-phosphohexomutase, alpha/beta/alpha domain III)|interpro:IPR005843(Alpha-D-phosphohexomutase, C-terminal)|interpro:IPR016066(Alpha-D-phosphohexomutase, conserved site)|interpro:IPR005852(Phosphoglucomutase, alpha-D-glucose specific)|go:"GO:0005829"(cytosol)|go:"GO:0005978"(glycogen biosynthetic process)|go:"GO:0006006"(glucose metabolic process)|go:"GO:0019388"(galactose catabolic process)|interpro:IPR036900	imex:IM-1433(imex secondary)	-	-	dataset:Cyanobacteria - Interaction dataset based on Cyanobacteria proteins and related species|full coverage:Only protein-protein interactions|curation depth:imex curation	taxid:-1(in vitro)|taxid:-1(In vitro)	-	2006/05/02	2014/10/16	rogid:pmtLxqM4rUESw7gi6taUEFhiyB01111708	rogid:cfaDWdQS5/o1aqU0Wy3/PMWanDM1111708	intact-crc:7BD9ED9DC3384788|rigid:C7C3/cZ0J+ivlS0Qfc9TXt+b9Co	false	his tag:?-?	-	-	-	psi-mi:"MI:0032"(de novo protein sequencing by mass spectrometry)	psi-mi:"MI:0032"(de novo protein sequencing by mass spectrometry)
uniprotkb:P73263	uniprotkb:P80505	intact:EBI-862065|intact:EBI-1610526	intact:EBI-932919	psi-mi:thio2_syny3(display_long)|uniprotkb:slr1139(locus name)	psi-mi:g3p2_syny3(display_long)|uniprotkb:"NAD(P)-dependent glyceraldehyde-3-phosphate dehydrogenase"(gene name synonym)|uniprotkb:GAPDH 2(gene name synonym)|uniprotkb:gap2(gene name)|psi-mi:gap2(display_short)|uniprotkb:NAD-dependent glyceraldehyde-3-phosphate dehydrogenase(gene name synonym)|uniprotkb:sll1342(locus name)	psi-mi:"MI:0096"(pull down)	Perez-Perez et al. (2006)	pubmed:16526092|imex:IM-11836	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-933215|imex:IM-11836-3	intact-miscore:0.35	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	go:"GO:0015035"(protein disulfide oxidoreductase activity)|go:"GO:0045454"(cell redox homeostasis)|go:"GO:0006662"(glycerol ether metabolic process)|interpro:IPR005746(Thioredoxin)|interpro:IPR017937|interpro:IPR013766(Thioredoxin domain)|go:"GO:0004791"(thioredoxin-disulfide reductase activity)|go:"GO:0005829"(cytosol)|go:"GO:0016671"(oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor)|go:"GO:0034599"(cellular response to oxidative stress)|go:"GO:0047134"(protein-disulfide reductase activity)|interpro:IPR036249	go:"GO:0005737"(cytoplasm)|go:"GO:0051287"(NAD binding)|go:"GO:0006096"(glycolytic process)|interpro:IPR020831|interpro:IPR020830|interpro:IPR020829|interpro:IPR020828|interpro:IPR006424(Glyceraldehyde-3-phosphate dehydrogenase, type I)|go:"GO:0050661"(NADP binding)|go:"GO:0004365"("glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity")|go:"GO:0006006"(glucose metabolic process)|interpro:IPR036291	imex:IM-1433(imex secondary)	-	-	dataset:Cyanobacteria - Interaction dataset based on Cyanobacteria proteins and related species|full coverage:Only protein-protein interactions|curation depth:imex curation	taxid:-1(in vitro)|taxid:-1(In vitro)	-	2006/05/02	2014/10/16	rogid:pmtLxqM4rUESw7gi6taUEFhiyB01111708	rogid:zqUDx0K2T5lRk/v/O8HYxr9WQiU1111708	intact-crc:7BD9ED9DC3384788|rigid:C7C3/cZ0J+ivlS0Qfc9TXt+b9Co	false	his tag:?-?	-	-	-	psi-mi:"MI:0032"(de novo protein sequencing by mass spectrometry)	psi-mi:"MI:0032"(de novo protein sequencing by mass spectrometry)
uniprotkb:Q8DMN3	uniprotkb:Q8DMN3	intact:EBI-932743	intact:EBI-932743	psi-mi:q8dmn3_theeb(display_long)|uniprotkb:tll0078(locus name)	psi-mi:q8dmn3_theeb(display_long)|uniprotkb:tll0078(locus name)	psi-mi:"MI:0071"(molecular sieving)	Okajima et al. (2005)	pubmed:16002996|imex:IM-19625	taxid:197221(theeb)|taxid:197221("Thermosynechococcus elongatus (strain BP-1)")	taxid:197221(theeb)|taxid:197221("Thermosynechococcus elongatus (strain BP-1)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0469"(IntAct)	intact:EBI-932749|imex:IM-19625-2	intact-miscore:0.44	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	interpro:IPR007024(BLUF)|refseq:NP_680869.1|rcsb pdb:1X0P|go:"GO:0009882"(blue light photoreceptor activity)|go:"GO:0071949"(FAD binding)|refseq:WP_011055933.1|interpro:IPR036046	interpro:IPR007024(BLUF)|refseq:NP_680869.1|rcsb pdb:1X0P|go:"GO:0009882"(blue light photoreceptor activity)|go:"GO:0071949"(FAD binding)|refseq:WP_011055933.1|interpro:IPR036046	go:"GO:0051259"(protein complex oligomerization)	-	-	dataset:Cyanobacteria - Interaction dataset based on Cyanobacteria proteins and related species|full coverage:Only protein-protein interactions|curation depth:imex curation	taxid:-1(in vitro)|taxid:-1(In vitro)	-	2006/05/02	2014/10/16	rogid:H5t7QC2dFgDjeCH4wvLMz+QCJ4s197221	rogid:H5t7QC2dFgDjeCH4wvLMz+QCJ4s197221	intact-crc:FA6B8E53FBCA01EF|rigid:zQf2EiYv04VPnIZCoO4REb8iQA8	false	-	-	5	0	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P74294	uniprotkb:P74295	intact:EBI-932725|intact:EBI-1619061	intact:EBI-932720|intact:EBI-1609613	psi-mi:p74294_syny3(display_long)|uniprotkb:slr1693(locus name)	psi-mi:p74295_syny3(display_long)|uniprotkb:slr1694(locus name)	psi-mi:"MI:0018"(two hybrid)	Okajima et al. (2005)	pubmed:16002996|imex:IM-19625	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-932775|imex:IM-19625-3	intact-miscore:0.79	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	interpro:IPR011006(CheY-like)|interpro:IPR024186|interpro:IPR001789(Signal transduction response regulator, receiver region)|go:"GO:0000160"(phosphorelay signal transduction system)|go:"GO:0005622"(intracellular)|dip:DIP-36643N	rcsb pdb:3MZI|interpro:IPR007024(BLUF)|rcsb pdb:2HFN|rcsb pdb:2HFO|go:"GO:0009882"(blue light photoreceptor activity)|go:"GO:0071949"(FAD binding)|go:"GO:0042802"(identical protein binding)|mint:P74295|dip:DIP-36641N|interpro:IPR036046	-	crc64:9C5877C5C6ADC2E5	crc64:54897F456CA0D571	dataset:Cyanobacteria - Interaction dataset based on Cyanobacteria proteins and related species|full coverage:Only protein-protein interactions|curation depth:imex curation	taxid:4932(yeasx)|taxid:4932("Saccharomyces cerevisiae (Baker's yeast)")	-	2006/05/02	2014/10/16	rogid:6jO0VNBn7eKfBoSAfU6o8DGZBZ81111708	rogid:TS0gXrDh4kUoi48oTno7QsFWFkc1111708	intact-crc:39B438C492A25DD8|rigid:OkoxHTvXEYWaEp5Hl+i8G43Qtwk	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P74295	uniprotkb:P74295	intact:EBI-932720|intact:EBI-1609613	intact:EBI-932720|intact:EBI-1609613	psi-mi:p74295_syny3(display_long)|uniprotkb:slr1694(locus name)	psi-mi:p74295_syny3(display_long)|uniprotkb:slr1694(locus name)	psi-mi:"MI:0018"(two hybrid)	Okajima et al. (2005)	pubmed:16002996|imex:IM-19625	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-945363|imex:IM-19625-7	intact-miscore:0.83	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	rcsb pdb:3MZI|interpro:IPR007024(BLUF)|rcsb pdb:2HFN|rcsb pdb:2HFO|go:"GO:0009882"(blue light photoreceptor activity)|go:"GO:0071949"(FAD binding)|go:"GO:0042802"(identical protein binding)|mint:P74295|dip:DIP-36641N|interpro:IPR036046	rcsb pdb:3MZI|interpro:IPR007024(BLUF)|rcsb pdb:2HFN|rcsb pdb:2HFO|go:"GO:0009882"(blue light photoreceptor activity)|go:"GO:0071949"(FAD binding)|go:"GO:0042802"(identical protein binding)|mint:P74295|dip:DIP-36641N|interpro:IPR036046	-	crc64:54897F456CA0D571	crc64:54897F456CA0D571	dataset:Cyanobacteria - Interaction dataset based on Cyanobacteria proteins and related species|full coverage:Only protein-protein interactions|curation depth:imex curation	taxid:4932(yeasx)|taxid:4932("Saccharomyces cerevisiae (Baker's yeast)")	-	2006/05/02	2014/10/16	rogid:TS0gXrDh4kUoi48oTno7QsFWFkc1111708	rogid:TS0gXrDh4kUoi48oTno7QsFWFkc1111708	intact-crc:299AC1861DBD211A|rigid:Z2zP4xQJHlZGWHUaAaryKmwUz/c	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P74295	uniprotkb:P74295	intact:EBI-932720|intact:EBI-1609613	intact:EBI-932720|intact:EBI-1609613	psi-mi:p74295_syny3(display_long)|uniprotkb:slr1694(locus name)	psi-mi:p74295_syny3(display_long)|uniprotkb:slr1694(locus name)	psi-mi:"MI:0018"(two hybrid)	Okajima et al. (2005)	pubmed:16002996|imex:IM-19625	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-932831|imex:IM-19625-5	intact-miscore:0.83	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	rcsb pdb:3MZI|interpro:IPR007024(BLUF)|rcsb pdb:2HFN|rcsb pdb:2HFO|go:"GO:0009882"(blue light photoreceptor activity)|go:"GO:0071949"(FAD binding)|go:"GO:0042802"(identical protein binding)|mint:P74295|dip:DIP-36641N|interpro:IPR036046	rcsb pdb:3MZI|interpro:IPR007024(BLUF)|rcsb pdb:2HFN|rcsb pdb:2HFO|go:"GO:0009882"(blue light photoreceptor activity)|go:"GO:0071949"(FAD binding)|go:"GO:0042802"(identical protein binding)|mint:P74295|dip:DIP-36641N|interpro:IPR036046	-	crc64:54897F456CA0D571	crc64:54897F456CA0D571	dataset:Cyanobacteria - Interaction dataset based on Cyanobacteria proteins and related species|full coverage:Only protein-protein interactions|curation depth:imex curation	taxid:4932(yeasx)|taxid:4932("Saccharomyces cerevisiae (Baker's yeast)")	-	2006/05/02	2014/10/16	rogid:TS0gXrDh4kUoi48oTno7QsFWFkc1111708	rogid:TS0gXrDh4kUoi48oTno7QsFWFkc1111708	intact-crc:EF4288ABCFFF5C9B|rigid:Z2zP4xQJHlZGWHUaAaryKmwUz/c	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0078"(nucleotide sequence identification)
uniprotkb:P74295	uniprotkb:P74294	intact:EBI-932720|intact:EBI-1609613	intact:EBI-932725|intact:EBI-1619061	psi-mi:p74295_syny3(display_long)|uniprotkb:slr1694(locus name)	psi-mi:p74294_syny3(display_long)|uniprotkb:slr1693(locus name)	psi-mi:"MI:0018"(two hybrid)	Okajima et al. (2005)	pubmed:16002996|imex:IM-19625	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-932836|imex:IM-19625-6	intact-miscore:0.79	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	rcsb pdb:3MZI|interpro:IPR007024(BLUF)|rcsb pdb:2HFN|rcsb pdb:2HFO|go:"GO:0009882"(blue light photoreceptor activity)|go:"GO:0071949"(FAD binding)|go:"GO:0042802"(identical protein binding)|mint:P74295|dip:DIP-36641N|interpro:IPR036046	interpro:IPR011006(CheY-like)|interpro:IPR024186|interpro:IPR001789(Signal transduction response regulator, receiver region)|go:"GO:0000160"(phosphorelay signal transduction system)|go:"GO:0005622"(intracellular)|dip:DIP-36643N	-	crc64:54897F456CA0D571	crc64:9C5877C5C6ADC2E5	dataset:Cyanobacteria - Interaction dataset based on Cyanobacteria proteins and related species|full coverage:Only protein-protein interactions|curation depth:imex curation	taxid:4932(yeasx)|taxid:4932("Saccharomyces cerevisiae (Baker's yeast)")	-	2006/05/02	2014/10/16	rogid:TS0gXrDh4kUoi48oTno7QsFWFkc1111708	rogid:6jO0VNBn7eKfBoSAfU6o8DGZBZ81111708	intact-crc:DA0D9EA7476665C6|rigid:OkoxHTvXEYWaEp5Hl+i8G43Qtwk	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0078"(nucleotide sequence identification)
uniprotkb:P73241	uniprotkb:P73213	intact:EBI-904982|intact:EBI-1613242	intact:EBI-904975	psi-mi:atcs_syny3(display_long)|uniprotkb:pacS(gene name)|psi-mi:pacS(display_short)|uniprotkb:sll1920(locus name)	psi-mi:p73213_syny3(display_long)|uniprotkb:ssr2857(locus name)	psi-mi:"MI:0232"(transcriptional complementation assay)	Tottey et al. (2002)	pubmed:11739376|imex:IM-19114|mint:MINT-5214878	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-905275|imex:IM-19114-1	intact-miscore:0.69	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	interpro:IPR027256|go:"GO:0005524"(ATP binding)|go:"GO:0005507"(copper ion binding)|go:"GO:0015677"(copper ion import)|interpro:IPR008250(E1-E2 ATPase-associated region)|interpro:IPR023299|interpro:IPR001757(ATPase, P-type, K/Mg/Cd/Cu/Zn/Na/Ca/Na/H-transporter)|interpro:IPR018303|interpro:IPR023214|interpro:IPR017969|interpro:IPR006121(Heavy metal transport/detoxification protein)|rcsb pdb:2GCF|rcsb pdb:2XMW|interpro:IPR023298|rcsb pdb:4A48|rcsb pdb:4A4J|go:"GO:0005886"(plasma membrane)|go:"GO:0016021"(integral component of membrane)|go:"GO:0019829"(cation-transporting ATPase activity)|dip:DIP-35107N|interpro:IPR036163|interpro:IPR036412	rcsb pdb:4A46|rcsb pdb:4A47|go:"GO:0005507"(copper ion binding)|go:"GO:0030001"(metal ion transport)|interpro:IPR017969|interpro:IPR006121(Heavy metal transport/detoxification protein)|rcsb pdb:1SB6|rcsb pdb:2XMJ|rcsb pdb:2XMK|rcsb pdb:2XMM|rcsb pdb:2XMT|rcsb pdb:2XMU|rcsb pdb:2XMV|dip:DIP-35106N|interpro:IPR036163	-	comment:"\"DIP protein P73241 original sequence version: 116\""	comment:"\"DIP protein P73213 original sequence version: 101\""	dataset:Cyanobacteria - Interaction dataset based on Cyanobacteria proteins and related species|full coverage:Only protein-protein interactions|curation depth:imex curation	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	-	2006/03/15	2014/10/16	rogid:JIhLWf3KGXLEPtqxeb0FJEoimJU1111708	rogid:aUH9N46sQoGceTKuE4CjSuwlVrs1111708	intact-crc:6F8EECA095038CC3|rigid:+pKBAs39dQ029OrwjZh9q6IvoII	false	binding-associated region:1-95	mutation decreasing interaction:15-15,12-12	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P74512	uniprotkb:P73213	intact:EBI-905009|intact:EBI-1620748	intact:EBI-904975	psi-mi:p74512_syny3(display_long)|uniprotkb:slr1950(locus name)	psi-mi:p73213_syny3(display_long)|uniprotkb:ssr2857(locus name)	psi-mi:"MI:0232"(transcriptional complementation assay)	Tottey et al. (2002)	pubmed:11739376|imex:IM-19114|mint:MINT-5214878	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	taxid:1111708(syny3)|taxid:1111708("Synechocystis sp. (strain PCC 6803 / Kazusa)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-905294|imex:IM-19114-2	intact-miscore:0.65	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	interpro:IPR027256|go:"GO:0046872"(metal ion binding)|go:"GO:0015677"(copper ion import)|interpro:IPR008250(E1-E2 ATPase-associated region)|interpro:IPR023299|interpro:IPR001757(ATPase, P-type, K/Mg/Cd/Cu/Zn/Na/Ca/Na/H-transporter)|interpro:IPR018303|interpro:IPR023214|interpro:IPR017969|interpro:IPR006121(Heavy metal transport/detoxification protein)|go:"GO:0005886"(plasma membrane)|go:"GO:0016021"(integral component of membrane)|go:"GO:0019829"(cation-transporting ATPase activity)|go:"GO:0000166"(nucleotide binding)|interpro:IPR023298|interpro:IPR036163|interpro:IPR036412	rcsb pdb:4A46|rcsb pdb:4A47|go:"GO:0005507"(copper ion binding)|go:"GO:0030001"(metal ion transport)|interpro:IPR017969|interpro:IPR006121(Heavy metal transport/detoxification protein)|rcsb pdb:1SB6|rcsb pdb:2XMJ|rcsb pdb:2XMK|rcsb pdb:2XMM|rcsb pdb:2XMT|rcsb pdb:2XMU|rcsb pdb:2XMV|dip:DIP-35106N|interpro:IPR036163	-	-	comment:"\"DIP protein P73213 original sequence version: 101\""	dataset:Cyanobacteria - Interaction dataset based on Cyanobacteria proteins and related species|full coverage:Only protein-protein interactions|curation depth:imex curation	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	-	2006/03/15	2014/10/16	rogid:HoucNm8i5uQIedhGNMD/6+vKsw41111708	rogid:aUH9N46sQoGceTKuE4CjSuwlVrs1111708	intact-crc:FF576F5E3CEAC349|rigid:eMQbRKuHMABklYNsz/VVre7SckM	false	binding-associated region:1-111	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
